movieId,title,genre,year_of_release,userId,rating,timestamp
2065,"Purple Rose of Cairo, The",Comedy|Drama|Fantasy|Romance,1985,606,5,2007-02-13 11:18:34
2066,Out of the Past,Film-Noir,1947,603,5,2000-03-24 19:15:49
2067,Doctor Zhivago,Drama|Romance|War,1965,517,3,2017-02-24 17:28:02
2068,Fanny and Alexander,Drama|Fantasy|Mystery,1982,482,1,2005-01-10 22:28:43
2069,"Trip to Bountiful, The",Drama,1985,275,5,2003-03-31 02:02:30
2070,Tender Mercies,Drama|Romance|Western,1983,603,4,2000-03-24 19:31:43
2071,And the Band Played On,Drama,1993,599,3,2018-02-23 07:02:46
2072,"'burbs, The",Comedy,1989,12,5,2009-07-10 22:07:50
2073,Fandango,Comedy,1985,603,4,2000-03-24 20:04:55
2074,"Night Porter, The",Crime|Drama|Romance,1974,387,4,2005-05-29 08:26:56
2075,Mephisto,Drama|War,1981,59,5,2000-03-21 03:41:17
2076,Blue Velvet,Drama|Mystery|Thriller,1986,390,5,2009-08-15 12:23:56
2077,"Journey of Natty Gann, The",Adventure|Children,1985,600,3,2009-03-23 23:51:04
2080,Lady and the Tramp,Animation|Children|Comedy|Romance,1955,391,5,2002-09-21 22:48:54
2081,"Little Mermaid, The",Animation|Children|Comedy|Musical|Romance,1989,425,3,2004-05-25 13:11:10
2082,"Mighty Ducks, The",Children|Comedy,1992,387,1,2004-09-13 23:52:26
2083,"Muppet Christmas Carol, The",Children|Comedy|Musical,1992,474,3,2003-03-05 17:53:24
2084,Newsies,Children|Musical,1992,600,4,2009-03-22 09:37:49
2087,Peter Pan,Animation|Children|Fantasy|Musical,1953,474,3,2001-02-24 16:34:04
2088,Popeye,Adventure|Comedy|Musical,1980,448,3,2002-07-31 10:19:56
2089,"Rescuers Down Under, The",Adventure|Animation|Children,1990,474,4,2004-11-12 20:44:39
2090,"Rescuers, The",Adventure|Animation|Children|Crime|Drama,1977,517,2,2017-02-24 17:37:38
2091,Return from Witch Mountain,Children|Scifi,1978,149,1,1998-08-02 19:10:02
2092,"Return of Jafar, The",Adventure|Animation|Children|Fantasy|Musical|Romance,1994,599,1,2018-02-20 10:23:43
2093,Return to Oz,Adventure|Children|Fantasy,1985,414,3,2000-06-19 17:49:57
2094,"Rocketeer, The",Action|Adventure|Scifi,1991,474,3,2000-11-19 21:02:23
2095,"Shaggy D.A., The",Children|Comedy,1976,414,3,2000-06-21 14:06:32
2096,Sleeping Beauty,Animation|Children|Musical,1959,292,3,2013-02-09 21:44:55
2097,Something Wicked This Way Comes,Children|Drama|Fantasy|Mystery|Thriller,1983,414,3,2000-06-22 13:41:27
2098,Son of Flubber,Children|Comedy,1963,288,3,2000-12-06 16:38:58
2099,Song of the South,Adventure|Animation|Children|Musical,1946,590,3,2009-11-17 03:02:21
2100,Splash,Comedy|Fantasy|Romance,1984,479,2,2002-12-08 15:18:00
2102,Steamboat Willie,Animation|Children|Comedy|Musical,1928,255,1,2001-11-14 05:58:56
2103,Tall Tale,Adventure|Children|Fantasy|Western,1995,93,4,1999-11-18 17:40:35
2104,Tex,Drama,1982,603,4,2000-03-24 19:59:38
2105,Tron,Action|Adventure|Scifi,1982,294,4,2000-08-18 21:29:22
2106,Swing Kids,Drama|War,1993,474,3,2001-10-12 23:23:52
2107,Halloween H20: 20 Years Later,Horror|Thriller,1998,540,4,2007-05-14 02:03:43
2108,L.A. Story,Comedy|Romance,1991,325,4,2002-12-09 01:01:22
2109,"Jerk, The",Comedy,1979,412,3,1999-10-05 09:02:57
2110,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,1982,474,4,2004-07-09 15:30:33
2111,"Man with Two Brains, The",Comedy,1983,603,4,2000-03-24 20:02:04
2112,Grand Canyon,Crime|Drama,1991,474,2,2003-03-05 20:26:03
2114,"Outsiders, The",Drama,1983,503,3,2012-04-23 20:56:43
2115,Indiana Jones and the Temple of Doom,Action|Adventure|Fantasy,1984,462,2,2006-07-27 22:07:39
2116,"Lord of the Rings, The",Adventure|Animation|Children|Fantasy,1978,370,2,2006-09-25 05:50:55
2117,1984,Drama|Scifi,1984,608,5,2005-05-27 02:49:45
2118,"Dead Zone, The",Thriller,1983,603,3,2000-03-24 19:20:30
2119,Maximum Overdrive,Horror,1986,599,1,2018-02-20 17:09:24
2120,Needful Things,Drama|Horror,1993,288,2,2000-12-06 17:01:32
2121,Cujo,Horror|Thriller,1983,474,2,2003-03-06 21:06:27
2122,Children of the Corn,Horror|Thriller,1984,600,3,2009-03-23 23:50:51
2123,All Dogs Go to Heaven,Animation|Children|Comedy|Drama|Fantasy,1989,387,3,2004-09-11 22:08:34
2124,"Addams Family, The",Children|Comedy|Fantasy,1991,380,5,2017-04-29 13:56:52
2125,Ever After: A Cinderella Story,Comedy|Drama|Romance,1998,606,4,2007-02-13 00:15:55
2126,Snake Eyes,Action|Crime|Mystery|Thriller,1998,452,5,2002-04-23 16:57:50
2130,Atlantic City,Crime|Drama|Romance,1980,474,4,2005-04-25 16:11:48
2131,Autumn Sonata,Drama,1978,105,5,2018-05-13 10:27:26
2132,Who's Afraid of Virginia Woolf?,Drama,1966,474,4,2004-11-10 20:51:44
2133,Adventures in Babysitting,Adventure|Comedy,1987,474,3,2003-03-05 17:46:58
2134,Weird Science,Comedy|Fantasy|Scifi,1985,474,3,2003-03-05 18:05:51
2135,Doctor Dolittle,Adventure|Children|Musical,1967,603,4,2000-07-09 21:14:09
2137,Charlotte's Web,Animation|Children,1973,357,4,2012-09-26 02:45:49
2138,Watership Down,Adventure|Animation|Children|Drama|Fantasy,1978,567,5,2018-05-02 17:55:41
2139,"Secret of NIMH, The",Adventure|Animation|Children|Drama,1982,600,4,2009-03-22 22:09:06
2140,"Dark Crystal, The",Adventure|Fantasy,1982,380,5,2017-05-14 23:18:04
2141,"American Tail, An",Adventure|Animation|Children|Comedy,1986,608,2,2005-06-02 01:08:20
2142,"American Tail: Fievel Goes West, An",Adventure|Animation|Children|Musical|Western,1991,608,2,2005-05-31 02:30:23
2143,Legend,Adventure|Fantasy|Romance,1985,474,2,2003-03-05 17:48:14
2144,Sixteen Candles,Comedy|Romance,1984,469,4,2000-08-04 21:49:22
2145,Pretty in Pink,Comedy|Drama|Romance,1986,525,4,2016-10-14 20:40:15
2146,St. Elmo's Fire,Drama|Romance,1985,448,3,2002-04-18 14:57:03
2147,"Clan of the Cave Bear, The",Adventure|Drama|Fantasy,1986,202,3,2000-11-23 21:41:57
2148,House,Comedy|Fantasy|Horror,1986,571,2,2000-08-21 23:32:52
2149,House II: The Second Story,Comedy|Fantasy|Horror,1987,294,4,2000-08-18 11:12:09
2150,"Gods Must Be Crazy, The",Adventure|Comedy,1980,275,5,2003-03-31 02:16:12
2151,"Gods Must Be Crazy II, The",Comedy,1989,555,3,2001-01-06 23:13:46
2152,Air Bud: Golden Receiver,Children|Comedy,1998,217,2,2000-04-17 04:27:19
2153,"Avengers, The",Action|Adventure,1998,608,4,2005-05-31 02:36:58
2154,How Stella Got Her Groove Back,Drama|Romance,1998,307,2,2007-08-03 20:34:28
2155,"Slums of Beverly Hills, The",Comedy|Drama,1998,603,4,2000-07-09 21:30:12
2156,"Best Man, The",Comedy|Drama|Romance,1998,606,4,2007-02-15 00:53:10
2159,Henry: Portrait of a Serial Killer,Crime|Horror|Thriller,1986,603,5,2000-03-24 19:12:37
2160,Rosemary's Baby,Drama|Horror|Thriller,1968,489,4,2012-03-29 12:09:37
2161,"NeverEnding Story, The",Adventure|Children|Fantasy,1984,520,5,2012-01-15 06:51:26
2162,"NeverEnding Story II: The Next Chapter, The",Adventure|Children|Fantasy,1990,600,4,2009-03-22 23:30:42
2163,Attack of the Killer Tomatoes!,Comedy|Horror,1978,377,3,2012-06-22 06:44:25
2164,Surf Nazis Must Die,Action|Comedy|Drama|Horror,1987,50,1,2018-01-02 11:16:18
2165,Your Friends and Neighbors,Comedy|Drama,1998,199,3,2005-08-18 19:10:50
2166,Return to Paradise,Crime|Drama|Romance|Thriller,1998,113,3,2001-01-21 04:35:34
2167,Blade,Action|Horror|Thriller,1998,438,4,2005-01-14 01:46:10
2169,Dead Man on Campus,Comedy,1998,448,3,2002-04-18 11:14:28
2170,Wrongfully Accused,Action|Comedy,1998,274,3,2007-02-21 04:11:16
2171,Next Stop Wonderland,Comedy|Drama|Romance,1998,603,4,2000-03-31 05:58:45
2172,Strike!,Comedy|Drama,1998,414,3,2001-01-15 14:29:21
2174,Beetlejuice,Comedy|Fantasy,1988,474,3,2001-01-04 02:39:19
2175,Déjà Vu,Drama|Romance,1997,594,5,2005-02-21 07:52:15
2176,Rope,Crime|Drama|Thriller,1948,465,4,2000-06-01 21:48:40
2177,Family Plot,Comedy|Thriller,1976,474,3,2001-02-24 16:52:26
2178,Frenzy,Thriller,1972,268,4,1999-10-17 15:26:03
2179,Topaz,Thriller,1969,474,3,2003-08-05 17:43:00
2180,Torn Curtain,Thriller,1966,474,4,2004-01-27 14:09:56
2181,Marnie,Drama|Mystery|Romance|Thriller,1964,606,5,2007-02-12 23:58:52
2182,"Wrong Man, The",Drama|Film-Noir|Thriller,1956,268,2,1999-10-17 18:38:21
2183,"Man Who Knew Too Much, The",Adventure|Drama|Mystery|Thriller,1956,499,3,2010-11-17 02:13:27
2184,"Trouble with Harry, The",Comedy|Mystery,1955,18,3,2017-12-09 20:14:20
2185,I Confess,Thriller,1953,474,4,2006-03-20 02:28:29
2186,Strangers on a Train,Crime|Drama|Film-Noir|Thriller,1951,420,4,2008-08-06 16:26:21
2187,Stage Fright,Mystery|Romance|Thriller,1950,474,4,2006-02-20 20:30:18
2188,54,Drama,1998,599,2,2018-02-21 17:31:19
2190,Why Do Fools Fall In Love?,Drama,1998,307,2,2007-08-04 20:18:28
2193,Willow,Action|Adventure|Fantasy,1988,607,3,2000-07-08 17:57:38
2194,"Untouchables, The",Action|Crime|Drama,1987,474,4,2005-12-30 16:00:20
2195,Dirty Work,Comedy,1998,287,2,2005-03-07 21:27:28
2196,Knock Off,Action,1998,594,5,2005-02-21 08:40:45
2201,"Paradine Case, The",Drama,1947,474,3,2003-05-19 12:42:01
2202,Lifeboat,Drama|War,1944,57,5,2000-08-09 04:53:13
2203,Shadow of a Doubt,Crime|Drama|Thriller,1943,603,5,2000-03-24 19:15:49
2204,Saboteur,Mystery|Thriller,1942,4,5,2000-07-25 15:46:48
2205,Mr. & Mrs. Smith,Comedy|Romance,1941,474,3,2004-07-09 15:24:53
2206,Suspicion,Film-Noir|Mystery|Thriller,1941,19,3,2000-08-08 05:03:59
2207,Jamaica Inn,Drama,1939,606,3,2007-02-13 10:45:36
2208,"Lady Vanishes, The",Drama|Mystery|Thriller,1938,477,4,2010-03-29 03:11:05
2210,Sabotage,Thriller,1936,160,3,2001-02-04 18:18:56
2211,Secret Agent,Thriller,1936,474,3,2005-05-18 03:19:58
2226,"Ring, The",Drama,1927,358,1,2012-06-12 23:57:56
2227,"Lodger: A Story of the London Fog, The",Crime|Drama|Thriller,1927,19,3,2000-08-08 02:18:27
2231,Rounders,Drama,1998,352,4,2017-05-01 21:23:53
2232,Cube,Horror|Mystery|Scifi|Thriller,1997,608,4,2005-05-27 02:55:10
2236,Simon Birch,Drama,1998,42,3,2001-07-27 07:20:04
2239,Swept Away,Comedy|Drama,1975,587,5,2000-03-15 17:05:07
2240,My Bodyguard,Drama,1980,265,3,2000-08-03 15:51:22
2241,Class,Comedy,1983,555,4,2001-01-06 01:34:28
2243,Broadcast News,Comedy|Drama|Romance,1987,469,4,2000-08-03 21:09:40
2244,"Allnighter, The",Comedy|Romance,1987,19,2,2000-08-08 03:48:27
2245,Working Girl,Comedy|Drama|Romance,1988,577,4,1999-12-23 19:48:40
2247,Married to the Mob,Comedy,1988,587,3,2000-03-15 16:59:01
2248,Say Anything...,Comedy|Drama|Romance,1989,357,5,2012-09-25 21:59:10
2249,My Blue Heaven,Comedy,1990,597,3,1999-11-02 15:53:22
2252,Hero,Comedy|Drama,1992,414,3,2000-06-19 18:18:55
2253,Toys,Comedy|Fantasy,1992,599,3,2017-06-26 22:34:27
2255,Young Doctors in Love,Comedy,1982,555,1,2001-01-06 23:21:22
2256,Parasite,Horror|Scifi,1982,555,2,2001-01-06 23:22:29
2257,No Small Affair,Comedy|Romance,1984,66,4,2005-04-11 03:21:11
2259,Blame It on Rio,Comedy|Romance,1984,597,5,1999-11-03 15:02:42
2260,Wisdom,Crime|Drama,1986,414,2,2000-06-20 15:51:58
2261,One Crazy Summer,Comedy,1986,599,2,2018-02-21 19:02:30
2262,About Last Night...,Comedy|Drama|Romance,1986,603,3,2000-03-24 20:02:04
2263,"Seventh Sign, The",Drama|Fantasy|Thriller,1988,19,2,2000-08-08 05:12:09
2264,We're No Angels,Comedy|Crime,1989,577,2,1999-12-23 19:51:09
2265,Nothing But Trouble,Adventure|Comedy,1991,51,3,2009-01-02 21:38:16
2266,"Butcher's Wife, The",Comedy|Romance,1991,600,4,2009-03-23 23:50:34
2267,Mortal Thoughts,Mystery|Thriller,1991,19,2,2000-08-08 05:34:42
2268,"Few Good Men, A",Crime|Drama|Thriller,1992,432,5,2011-09-19 00:09:05
2269,Indecent Proposal,Drama|Romance,1993,599,2,2018-02-20 17:13:23
2271,Permanent Midnight,Drama,1998,414,3,2002-04-22 14:05:55
2272,One True Thing,Drama,1998,28,3,2009-05-14 08:37:24
2273,Rush Hour,Action|Comedy|Crime|Thriller,1998,381,4,2006-12-31 05:22:17
2275,Six-String Samurai,Action|Adventure|Scifi,1998,599,2,2018-02-22 06:07:02
2278,Ronin,Action|Crime|Thriller,1998,354,5,2008-01-21 22:11:01
2279,Urban Legend,Horror|Thriller,1998,608,3,2005-05-31 02:34:45
2280,Clay Pigeons,Crime,1998,95,3,2003-01-23 16:41:26
2281,Monument Ave.,Action|Crime|Drama,1998,599,3,2017-06-26 22:47:02
2282,Pecker,Comedy|Drama,1998,600,4,2009-03-22 22:59:52
2283,"Sheltering Sky, The",Drama,1990,603,4,2000-07-09 21:59:30
2286,"Fiendish Plot of Dr. Fu Manchu, The",Comedy,1980,288,2,2000-12-01 17:45:08
2287,Them!,Horror|Scifi|Thriller,1954,380,4,2017-05-22 18:03:22
2288,"Thing, The",Action|Horror|Scifi|Thriller,1982,527,5,2002-09-28 01:04:38
2289,"Player, The",Comedy|Crime|Drama,1992,504,5,2003-09-15 16:49:15
2290,Stardust Memories,Comedy|Drama,1980,603,4,2000-03-24 20:06:01
2291,Edward Scissorhands,Drama|Fantasy|Romance,1990,434,4,2010-04-07 02:19:27
2292,Overnight Delivery,Comedy|Romance,1998,599,3,2017-06-26 22:06:13
2294,Antz,Adventure|Animation|Children|Comedy|Fantasy,1998,474,4,2003-07-21 13:06:08
2295,"Impostors, The",Comedy,1998,182,4,2003-06-09 09:40:32
2296,"Night at the Roxbury, A",Comedy,1998,479,2,2002-12-08 15:51:39
2297,What Dreams May Come,Adventure|Drama|Fantasy|Romance,1998,600,4,2009-03-22 09:25:42
2298,Strangeland,Thriller,1998,91,4,2005-04-05 16:22:36
2300,"Producers, The",Comedy,1968,381,2,2006-11-24 15:22:44
2301,History of the World: Part I,Comedy|Musical,1981,414,3,2000-06-21 14:00:45
2302,My Cousin Vinny,Comedy,1992,448,3,2002-04-18 10:59:19
2303,Nashville,Drama|Musical,1975,600,5,2009-03-23 23:29:41
2304,Love Is the Devil,Drama,1998,603,4,2000-07-09 20:57:31
2306,Holy Man,Comedy,1998,42,3,2001-07-27 17:55:41
2307,One Tough Cop,Action|Crime,1998,368,3,2000-12-03 07:42:45
2310,"Mighty, The",Drama,1998,474,4,2001-01-11 02:28:59
2311,2010: The Year We Make Contact,Scifi,2010,606,4,2007-02-13 00:20:48
2312,Children of a Lesser God,Drama,1986,606,4,2007-02-13 23:13:29
2313,"Elephant Man, The",Drama,1980,607,4,2000-07-08 18:02:52
2314,Beloved,Drama,1998,160,5,2000-11-17 20:48:07
2315,Bride of Chucky,Comedy|Horror|Thriller,1998,608,3,2005-05-31 02:22:31
2316,Practical Magic,Drama|Fantasy|Mystery|Romance,1998,66,4,2005-04-11 03:05:14
2318,Happiness,Comedy|Drama,1998,414,4,2004-11-18 17:50:16
2320,Apt Pupil,Drama|Thriller,1998,420,4,2008-08-06 16:21:56
2321,Pleasantville,Comedy|Drama|Fantasy,1998,453,5,2001-11-17 03:14:58
2322,Soldier,Action|Scifi|War,1998,438,2,2005-01-14 02:45:49
2323,"Cruise, The",Documentary,1998,275,5,2003-03-31 02:42:52
2324,Life Is Beautiful,Comedy|Drama|Romance|War,1997,471,5,2017-06-05 13:22:20
2325,Orgazmo,Comedy,1997,608,3,2005-05-31 01:48:15
2327,Tales from the Darkside: The Movie,Fantasy|Horror|Thriller,1990,225,5,2000-01-30 19:43:50
2328,Vampires,Horror|Western,1998,610,3,2016-11-19 08:11:52
2329,American History X,Crime|Drama,1998,330,4,2010-10-01 03:33:58
2330,Hands on a Hard Body,Comedy|Documentary,1996,275,5,2003-03-31 02:43:06
2331,Living Out Loud,Comedy|Drama|Romance,1998,469,3,2000-08-04 21:48:19
2332,Belly,Crime|Drama,1998,307,1,2007-08-02 20:23:28
2333,Gods and Monsters,Drama,1998,33,4,1999-10-11 13:09:30
2334,"Siege, The",Action|Thriller,1998,474,4,2000-11-19 21:01:16
2335,"Waterboy, The",Comedy,1998,453,4,2001-11-17 03:21:52
2336,Elizabeth,Drama,1998,391,3,2002-08-31 20:18:32
2337,Velvet Goldmine,Drama,1998,603,3,2000-03-24 19:32:13
2338,I Still Know What You Did Last Summer,Horror|Mystery|Thriller,1998,358,1,2012-06-12 22:13:52
2339,I'll Be Home For Christmas,Comedy|Romance,1998,599,2,2018-02-21 23:25:20
2340,Meet Joe Black,Romance,1998,606,4,2007-02-18 16:07:30
2342,Hard Core Logo,Comedy|Drama,1996,39,5,2000-11-21 06:35:38
2344,Runaway Train,Action|Adventure|Drama|Thriller,1985,603,4,2000-03-24 20:01:30
2346,"Stepford Wives, The",Mystery|Scifi|Thriller,1975,580,3,2007-01-03 21:50:56
2347,"Pope of Greenwich Village, The",Drama,1984,288,3,2000-12-06 21:23:00
2348,Sid and Nancy,Drama,1986,599,3,2017-06-27 00:28:01
2349,Mona Lisa,Comedy|Thriller,1986,462,4,2005-08-12 23:58:23
2350,Heart Condition,Comedy,1990,217,3,2000-04-17 04:12:38
2351,Nights of Cabiria,Drama,1957,603,4,2000-03-24 19:34:41
2352,"Big Chill, The",Comedy|Drama,1983,357,3,2012-09-25 21:50:06
2353,Enemy of the State,Action|Thriller,1998,435,5,2013-04-23 00:10:20
2354,"Rugrats Movie, The",Animation|Children|Comedy,1998,274,3,2007-02-21 04:05:33
2355,"Bug's Life, A",Adventure|Animation|Children|Comedy,1998,474,4,2001-01-11 02:30:16
2356,Celebrity,Comedy,1998,51,4,2009-01-02 21:20:44
2357,Central Station,Drama,1998,391,4,2002-09-18 23:00:07
2358,Savior,Drama|War,1998,28,4,2009-05-11 08:49:45
2359,Waking Ned Devine,Comedy,1998,606,4,2007-02-18 23:36:53
2360,"Celebration, The",Drama,1998,346,5,2005-09-04 18:14:55
2361,Pink Flamingos,Comedy,1972,599,1,2018-02-20 11:29:01
2362,Glen or Glenda,Drama,1953,479,4,2002-12-08 15:28:56
2364,Godzilla 1985: The Legend Is Reborn,Action|Horror|Scifi|Thriller,1985,160,1,2000-10-09 17:59:16
2365,King Kong vs. Godzilla,Action|Scifi,1962,288,2,2003-04-16 16:35:53
2366,King Kong,Action|Adventure|Fantasy|Horror,1933,380,5,2017-05-14 23:19:39
2368,King Kong Lives,Adventure|Scifi,1986,448,2,2002-04-18 14:39:55
2369,Desperately Seeking Susan,Comedy|Drama|Romance,1985,448,3,2002-04-18 11:13:35
2370,"Emerald Forest, The",Action|Adventure|Drama,1985,342,3,2003-01-17 16:33:51
2371,Fletch,Comedy|Crime|Mystery,1985,414,4,2000-06-21 13:56:46
2372,Fletch Lives,Comedy,1989,599,2,2017-06-26 19:16:52
2373,Red Sonja,Action|Adventure|Fantasy,1985,414,2,2001-05-29 14:10:49
2374,Gung Ho,Comedy|Drama,1986,555,4,2001-01-06 23:24:42
2375,"Money Pit, The",Comedy,1986,474,3,2003-03-05 18:14:54
2376,"View to a Kill, A",Action|Adventure|Thriller,1985,380,3,2017-05-14 23:32:19
2377,Lifeforce,Horror|Scifi,1985,603,1,2000-03-24 19:20:57
2378,Police Academy,Comedy|Crime,1984,318,4,2014-10-11 19:10:03
2379,Police Academy 2: Their First Assignment,Comedy|Crime,1985,448,3,2002-04-18 12:16:08
2380,Police Academy 3: Back in Training,Comedy|Crime,1986,448,2,2002-07-31 10:23:23
2381,Police Academy 4: Citizens on Patrol,Comedy|Crime,1987,599,1,2017-06-26 18:58:01
2382,Police Academy 5: Assignment: Miami Beach,Comedy|Crime,1988,217,3,2000-04-17 04:27:19
2383,Police Academy 6: City Under Siege,Comedy|Crime,1989,599,1,2018-02-21 20:18:02
2384,Babe: Pig in the City,Adventure|Children|Drama,1998,367,3,2001-08-14 18:05:37
2385,Home Fries,Comedy|Romance,1998,290,3,2000-11-23 01:24:18
2387,Very Bad Things,Comedy|Crime,1998,606,3,2007-02-13 22:51:29
2388,Steam: The Turkish Bath,Drama|Romance,1997,606,4,2007-02-13 22:10:53
2390,Little Voice,Comedy,1998,603,4,2000-03-24 19:29:01
2391,"Simple Plan, A",Crime|Drama|Thriller,1998,368,3,2000-10-11 14:45:27
2392,Jack Frost,Children|Comedy|Drama,1998,608,2,2005-05-31 02:23:36
2393,Star Trek: Insurrection,Action|Drama|Romance|Scifi,1998,469,4,2000-08-03 20:27:20
2394,"Prince of Egypt, The",Animation|Musical,1998,467,2,1999-02-22 08:02:39
2395,Rushmore,Comedy|Drama,1998,410,4,2001-05-26 20:48:14
2396,Shakespeare in Love,Comedy|Drama|Romance,1998,391,4,2002-09-02 05:37:01
2399,Santa Claus: The Movie,Adventure|Children|Fantasy,1985,368,2,2000-12-03 01:08:03
2400,Prancer,Children|Drama|Fantasy,1989,288,3,2001-01-02 21:11:52
2401,Pale Rider,Western,1985,499,4,2010-11-17 02:12:55
2402,Rambo: First Blood Part II,Action|Adventure|Thriller,1985,599,3,2017-06-27 01:08:58
2403,First Blood,Action|Adventure|Drama|Thriller,1982,387,3,2006-01-29 05:30:59
2404,Rambo III,Action|Adventure|Thriller|War,1988,448,1,2002-04-18 10:15:48
2405,"Jewel of the Nile, The",Action|Adventure|Comedy|Romance,1985,606,3,2007-02-18 17:41:28
2406,Romancing the Stone,Action|Adventure|Comedy|Romance,1984,469,3,2000-08-03 20:23:31
2407,Cocoon,Comedy|Scifi,1985,414,4,2000-06-21 13:56:46
2408,Cocoon: The Return,Comedy|Scifi,1988,600,3,2009-03-22 09:37:17
2409,Rocky II,Action|Drama,1979,462,2,2007-03-21 00:50:49
2410,Rocky III,Action|Drama,1982,577,3,1999-12-23 19:49:30
2411,Rocky IV,Action|Drama,1985,464,2,2010-06-03 06:53:12
2412,Rocky V,Action|Drama,1990,606,2,2007-02-20 22:55:15
2413,Clue,Comedy|Crime|Mystery|Thriller,1985,484,3,2012-07-14 01:03:31
2414,Young Sherlock Holmes,Action|Adventure|Children|Fantasy|Mystery|Thriller,1985,597,4,1999-11-04 15:30:05
2415,Violets Are Blue...,Drama|Romance,1986,577,3,1999-12-23 19:51:09
2416,Back to School,Comedy,1986,600,2,2009-03-22 08:48:51
2417,Heartburn,Comedy|Drama,1986,603,1,2000-03-24 20:03:23
2418,Nothing in Common,Comedy,1986,555,4,2001-01-06 23:12:20
2419,Extremities,Drama|Thriller,1986,597,4,1999-11-03 14:29:59
2420,"Karate Kid, The",Drama,1984,403,4,2008-10-29 01:23:15
2421,"Karate Kid, Part II, The",Action|Adventure|Drama,1986,474,2,2001-10-10 23:39:07
2422,"Karate Kid, Part III, The",Action|Adventure|Children|Drama,1989,590,2,2009-11-17 00:20:12
2423,Christmas Vacation,Comedy,1989,414,2,2000-06-21 14:00:09
2424,You've Got Mail,Comedy|Romance,1998,480,3,2007-05-14 21:38:46
2425,"General, The",Crime,1998,325,4,2002-12-09 02:01:00
2427,"Thin Red Line, The",Action|Drama|War,1998,244,1,2000-11-24 18:51:55
2428,"Faculty, The",Horror|Scifi,1998,608,4,2005-05-30 22:09:10
2429,Mighty Joe Young,Action|Adventure|Drama|Fantasy|Thriller,1998,57,1,2000-10-22 00:45:36
2431,Patch Adams,Comedy|Drama,1998,472,4,2012-08-24 21:14:33
2432,Stepmom,Drama,1998,606,4,2007-02-13 11:16:47
2433,"Civil Action, A",Drama,1998,474,2,2003-03-07 16:34:26
2435,Hurlyburly,Drama,1998,603,4,2000-07-09 21:58:00
2436,Tea with Mussolini,Comedy|Drama|War,1999,587,5,2000-03-15 16:48:20
2439,Affliction,Drama,1997,290,3,2000-11-23 00:31:21
2442,Hilary and Jackie,Drama,1998,606,4,2007-04-03 21:58:14
2443,Playing by Heart,Drama|Romance,1998,597,3,1999-10-20 11:42:50
